"","SPCODE","SITE_ID","LENGTH_MM","TISSUE","BIOLOGICALS_COMMENTS","SCIENTIFIC_NAME","COMMON_NAME"
"840",37038004,"N11.3",266,10082248,"developing eggs","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"841",37038004,"N11.3",360,10082035,"developing eggs","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"842",37038004,"N11.3",290,10082004,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"843",37038004,"N11.3",257,10081973,"developing eggs","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"844",37038004,"N11.3",251,10081972,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"845",37038004,"N11.3",254,10081971,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"846",37038014,"N11.3",550,10082278,"small eggs developing","Trygonoptera imitata","Eastern Shovelnose Stingaree"
"847",37038014,"N11.3",539,10082267,"(null)","Trygonoptera imitata","Eastern Shovelnose Stingaree"
"848",37038004,"N11.2",334,10082193,"with pup","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"849",37038004,"N11.2",290,10082133,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"850",37038004,"N11.2",355,10082262,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"851",37038004,"N11.2",381,10082232,"with pup","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"852",37038004,"N11.2",289,10082051,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"853",37038004,"N11.2",305,10082110,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"854",37038004,"N11.2",212,10082109,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"855",37038004,"N11.2",250,10082216,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"856",37445006,"N23.3",216,10084301,"(null)","Seriolella punctata","Silver Warehou"
"857",37445006,"N23.3",218,10084323,"(null)","Seriolella punctata","Silver Warehou"
"858",37445006,"N23.3",241,10084324,"(null)","Seriolella punctata","Silver Warehou"
"859",37445006,"N23.3",224,10084292,"(null)","Seriolella punctata","Silver Warehou"
"860",37445006,"N23.3",259,10084258,"(null)","Seriolella punctata","Silver Warehou"
"861",37445006,"N23.3",242,10084288,"(null)","Seriolella punctata","Silver Warehou"
"862",37445006,"N23.3",262,10084224,"(null)","Seriolella punctata","Silver Warehou"
"863",37287001,"N23.3",213,10084352,"(null)","Helicolenus percoides","Reef Ocean Perch"
"864",37287001,"N23.3",263,10084290,"(null)","Helicolenus percoides","Reef Ocean Perch"
"865",37287001,"N23.3",198,10084290,"(null)","Helicolenus percoides","Reef Ocean Perch"
"866",37287001,"N23.3",224,10084299,"(null)","Helicolenus percoides","Reef Ocean Perch"
"867",37287001,"N23.3",250,10084328,"(null)","Helicolenus percoides","Reef Ocean Perch"
"868",37287001,"N23.3",267,10084360,"(null)","Helicolenus percoides","Reef Ocean Perch"
"869",37287001,"N23.3",209,10084357,"(null)","Helicolenus percoides","Reef Ocean Perch"
"870",37287001,"N23.3",215,10084337,"(null)","Helicolenus percoides","Reef Ocean Perch"
"871",37287001,"N23.3",256,10084226,"(null)","Helicolenus percoides","Reef Ocean Perch"
"872",37287001,"N23.3",207,10084282,"(null)","Helicolenus percoides","Reef Ocean Perch"
"873",37038007,"N23.3",301,10084195,"(null)","Urolophus viridis","Greenback Stingaree"
"874",37038007,"N23.3",335,10084255,"(null)","Urolophus viridis","Greenback Stingaree"
"875",37264004,"N25.3",362,NA,"(null)","Zeus faber","John Dory"
"876",37264004,"N25.3",322,NA,"(null)","Zeus faber","John Dory"
"877",37287001,"N25.3",156,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"878",37439002,"N25.3",281,10084212,"(null)","Rexea solandri","Gemfish"
"879",37439002,"N25.3",242,10084187,"(null)","Rexea solandri","Gemfish"
"880",37439002,"N25.3",279,10084277,"(null)","Rexea solandri","Gemfish"
"881",37439002,"N25.3",265,10084178,"(null)","Rexea solandri","Gemfish"
"882",37439002,"N25.3",256,10084238,"(null)","Rexea solandri","Gemfish"
"883",37439002,"N25.3",251,10084206,"(null)","Rexea solandri","Gemfish"
"884",37439002,"N25.3",242,10083860,"(null)","Rexea solandri","Gemfish"
"885",37439002,"N25.3",243,10083966,"(null)","Rexea solandri","Gemfish"
"886",37439002,"N25.3",254,10083938,"(null)","Rexea solandri","Gemfish"
"887",37439002,"N25.3",236,10084416,"(null)","Rexea solandri","Gemfish"
"888",37038004,"N25.3",338,10084497,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"889",37038004,"N25.3",328,10084439,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"890",37038004,"N25.3",311,10084407,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"891",37038004,"N25.3",306,10084464,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"892",37038004,"N25.3",271,10084499,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"893",37038004,"N25.3",317,10084435,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"894",37038004,"N25.3",284,10084495,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"895",37038004,"N25.3",272,10083901,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"896",37038004,"N25.3",316,10083968,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"897",37038004,"N25.3",281,10084476,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"898",37330014,"N25.3",225,10083874,"(null)","Sillago flindersi","Eastern School Whiting"
"899",37330014,"N25.3",183,10084412,"(null)","Sillago flindersi","Eastern School Whiting"
"900",37330014,"N25.3",181,10084475,"(null)","Sillago flindersi","Eastern School Whiting"
"901",37330014,"N25.3",171,10084472,"(null)","Sillago flindersi","Eastern School Whiting"
"902",37330014,"N25.3",172,10084443,"(null)","Sillago flindersi","Eastern School Whiting"
"903",37330014,"N25.3",195,10084410,"(null)","Sillago flindersi","Eastern School Whiting"
"904",37330014,"N25.3",166,10084408,"(null)","Sillago flindersi","Eastern School Whiting"
"905",37330014,"N25.3",186,10084404,"(null)","Sillago flindersi","Eastern School Whiting"
"906",37330014,"N25.3",189,10084384,"(null)","Sillago flindersi","Eastern School Whiting"
"907",37330014,"N25.3",197,10084409,"(null)","Sillago flindersi","Eastern School Whiting"
"908",37038002,"N25.3",325,10083731,"(null)","Urolophus cruciatus","Banded Stingaree"
"909",37296001,"N25.3",400,10084480,"(null)","Platycephalus richardsoni","Tiger Flathead"
"910",37296001,"N25.3",364,10084478,"(null)","Platycephalus richardsoni","Tiger Flathead"
"911",37296001,"N25.3",298,10084449,"(null)","Platycephalus richardsoni","Tiger Flathead"
"912",37296001,"N25.3",451,10084414,"(null)","Platycephalus richardsoni","Tiger Flathead"
"913",37296001,"N25.3",402,10083701,"(null)","Platycephalus richardsoni","Tiger Flathead"
"914",37296001,"N25.3",429,10084411,"(null)","Platycephalus richardsoni","Tiger Flathead"
"915",37296001,"N25.3",282,10084444,"(null)","Platycephalus richardsoni","Tiger Flathead"
"916",37296001,"N25.3",295,10084417,"(null)","Platycephalus richardsoni","Tiger Flathead"
"917",37296001,"N25.3",327,10084239,"(null)","Platycephalus richardsoni","Tiger Flathead"
"918",37296001,"N25.3",459,10083830,"(null)","Platycephalus richardsoni","Tiger Flathead"
"919",37017001,"N25.3",721,10071590,"(null)","Mustelus antarcticus","Gummy Shark"
"920",37445005,"N25.3",190,NA,"(null)","Seriolella brama","Blue Warehou"
"921",37264004,"N27.1",374,NA,"(null)","Zeus faber","John Dory"
"922",37264004,"N27.1",379,NA,"(null)","Zeus faber","John Dory"
"923",37439002,"N27.1",266,10083939,"(null)","Rexea solandri","Gemfish"
"924",37439002,"N27.1",286,10083999,"(null)","Rexea solandri","Gemfish"
"925",37439002,"N27.1",264,10083872,"(null)","Rexea solandri","Gemfish"
"926",37439002,"N27.1",264,10083900,"(null)","Rexea solandri","Gemfish"
"927",37439002,"N27.1",264,10083840,"(null)","Rexea solandri","Gemfish"
"928",37439002,"N27.1",241,10083845,"(null)","Rexea solandri","Gemfish"
"929",37439002,"N27.1",260,10084001,"(null)","Rexea solandri","Gemfish"
"930",37439002,"N27.1",276,10084176,"(null)","Rexea solandri","Gemfish"
"931",37439002,"N27.1",250,10083920,"(null)","Rexea solandri","Gemfish"
"932",37296001,"N27.1",392,10084049,"(null)","Platycephalus richardsoni","Tiger Flathead"
"933",37445006,"N27.1",227,10084031,"(null)","Seriolella punctata","Silver Warehou"
"934",37038007,"N27.1",251,10083907,"(null)","Urolophus viridis","Greenback Stingaree"
"935",37038007,"N27.1",196,10083932,"(null)","Urolophus viridis","Greenback Stingaree"
"936",37038007,"N27.1",336,10083921,"(null)","Urolophus viridis","Greenback Stingaree"
"937",37038007,"N27.1",353,10083893,"(null)","Urolophus viridis","Greenback Stingaree"
"938",37445006,"N27.2",220,10083863,"(null)","Seriolella punctata","Silver Warehou"
"939",37445006,"N27.2",203,10084241,"(null)","Seriolella punctata","Silver Warehou"
"940",37445006,"N27.2",200,10084170,"(null)","Seriolella punctata","Silver Warehou"
"941",37445006,"N27.2",199,10084263,"(null)","Seriolella punctata","Silver Warehou"
"942",37445006,"N27.2",191,10084260,"(null)","Seriolella punctata","Silver Warehou"
"943",37445006,"N27.2",197,10084235,"(null)","Seriolella punctata","Silver Warehou"
"944",37445006,"N27.2",193,10084202,"(null)","Seriolella punctata","Silver Warehou"
"945",37445006,"N27.2",196,10083861,"(null)","Seriolella punctata","Silver Warehou"
"946",37296001,"N27.2",401,10084046,"(null)","Platycephalus richardsoni","Tiger Flathead"
"947",37296001,"N27.2",337,10084231,"(null)","Platycephalus richardsoni","Tiger Flathead"
"948",37264004,"N27.2",355,NA,"(null)","Zeus faber","John Dory"
"949",37264004,"N27.2",304,NA,"(null)","Zeus faber","John Dory"
"950",37264004,"N27.2",354,NA,"(null)","Zeus faber","John Dory"
"951",37439002,"N27.2",270,10084264,"(null)","Rexea solandri","Gemfish"
"952",37227001,"N31.1",435,10084006,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"953",37227001,"N31.1",400,10083581,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"954",37227001,"N31.1",416,10083894,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"955",37227001,"N31.1",327,10083837,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"956",37227001,"N31.1",419,10083965,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"957",37227001,"N31.1",285,10084057,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"958",37227001,"N31.1",418,10084147,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"959",37227001,"N31.1",412,10083667,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"960",37227001,"N31.1",419,10083995,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"961",37227001,"N31.1",340,10084270,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"962",37439002,"N31.1",380,10084041,"(null)","Rexea solandri","Gemfish"
"963",37439002,"N31.1",260,10083947,"(null)","Rexea solandri","Gemfish"
"964",37439002,"N31.1",262,10084315,"(null)","Rexea solandri","Gemfish"
"965",37439002,"N31.1",265,10083637,"(null)","Rexea solandri","Gemfish"
"966",37439002,"N31.1",242,10084311,"(null)","Rexea solandri","Gemfish"
"967",37439002,"N31.1",239,10083925,"(null)","Rexea solandri","Gemfish"
"968",37439002,"N31.1",257,10083838,"(null)","Rexea solandri","Gemfish"
"969",37439002,"N31.1",249,10083928,"(null)","Rexea solandri","Gemfish"
"970",37439002,"N31.1",261,10083986,"(null)","Rexea solandri","Gemfish"
"971",37439002,"N31.1",256,10083867,"(null)","Rexea solandri","Gemfish"
"972",37228002,"N31.1",495,10083865,"(null)","Genypterus blacodes","Pink Ling"
"973",37287093,"N31.1",309,10083831,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"974",37287093,"N31.1",216,10083609,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"975",37287093,"N31.1",251,10084038,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"976",37287093,"N31.1",151,NA,"bagged whole","Helicolenus barathri","Bigeye Ocean Perch"
"977",37287093,"N31.1",158,NA,"bagged whole","Helicolenus barathri","Bigeye Ocean Perch"
"978",37287093,"N31.1",247,10084054,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"979",37287093,"N31.1",130,NA,"bagged whole","Helicolenus barathri","Bigeye Ocean Perch"
"980",37228002,"N31.2",930,10084333,"(null)","Genypterus blacodes","Pink Ling"
"981",37228002,"N31.2",658,10084372,"(null)","Genypterus blacodes","Pink Ling"
"982",37228002,"N31.2",795,10084310,"(null)","Genypterus blacodes","Pink Ling"
"983",37228002,"N31.2",603,10084371,"(null)","Genypterus blacodes","Pink Ling"
"984",37287093,"N31.2",345,10084145,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"985",37287093,"N31.2",330,10084314,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"986",37287093,"N31.2",277,10084114,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"987",37287093,"N31.2",314,10084051,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"988",37287093,"N31.2",295,10084083,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"989",37287093,"N31.2",288,10084140,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"990",37287093,"N31.2",308,10084080,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"991",37287093,"N31.2",239,10084082,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"992",37287093,"N31.2",291,10084113,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"993",37287093,"N31.2",314,10084112,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"994",37439002,"N31.2",280,10084081,"(null)","Rexea solandri","Gemfish"
"995",37227001,"N31.2",418,10083975,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"996",37227001,"N31.2",460,10084036,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"997",37227001,"N31.2",420,10083977,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"998",37227001,"N31.2",596,10084032,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"999",37227001,"N31.2",622,10083945,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1000",37227001,"N31.2",475,10084143,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1001",37227001,"N31.2",410,10084348,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1002",37227001,"N31.2",420,10083610,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1003",37227001,"N31.2",436,10083949,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1004",37227001,"N31.2",329,10084347,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1005",37445006,"N31.3",264,10084376,"(null)","Seriolella punctata","Silver Warehou"
"1006",37445006,"N31.3",258,10084021,"(null)","Seriolella punctata","Silver Warehou"
"1007",37445006,"N31.3",277,10083931,"(null)","Seriolella punctata","Silver Warehou"
"1008",37296001,"N31.3",529,10083716,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1009",37296001,"N31.3",550,10083774,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1010",37296001,"N31.3",487,10083719,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1011",37296001,"N31.3",501,10083806,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1012",37296001,"N31.3",578,10083993,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1013",37296001,"N31.3",488,10084023,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1014",37296001,"N31.3",576,10084020,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1015",37258003,"N31.3",170,10084366,"(null)","Centroberyx affinis","Redfish"
"1016",37038007,"N31.3",391,10084332,"(null)","Urolophus viridis","Greenback Stingaree"
"1017",37038007,"N31.3",387,10084335,"(null)","Urolophus viridis","Greenback Stingaree"
"1018",37038007,"N31.3",335,10084365,"(null)","Urolophus viridis","Greenback Stingaree"
"1019",37038007,"N31.3",373,10084362,"milting","Urolophus viridis","Greenback Stingaree"
"1020",37287093,"N31.3",203,10084339,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1021",37287093,"N31.3",220,10084349,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1022",37287093,"N31.3",211,10084378,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1023",37287093,"N31.3",204,10084316,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1024",37287093,"N31.3",206,10084313,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1025",37287093,"N31.3",202,10084308,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1026",37038001,"N31.3",567,10084345,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"1027",37445006,"N33.1",262,10081901,"(null)","Seriolella punctata","Silver Warehou"
"1028",37445006,"N33.1",255,10081949,"(null)","Seriolella punctata","Silver Warehou"
"1029",37445006,"N33.1",212,10081878,"(null)","Seriolella punctata","Silver Warehou"
"1030",37445006,"N33.1",249,10081931,"(null)","Seriolella punctata","Silver Warehou"
"1031",37445006,"N33.1",261,10082345,"(null)","Seriolella punctata","Silver Warehou"
"1032",37445006,"N33.1",249,10082344,"(null)","Seriolella punctata","Silver Warehou"
"1033",37445006,"N33.1",220,10081883,"(null)","Seriolella punctata","Silver Warehou"
"1034",37445006,"N33.1",213,10081897,"(null)","Seriolella punctata","Silver Warehou"
"1035",37445006,"N33.1",242,10081365,"(null)","Seriolella punctata","Silver Warehou"
"1036",37445006,"N33.1",215,10081918,"(null)","Seriolella punctata","Silver Warehou"
"1037",37296001,"N33.1",340,10082475,"TRAWL  No 2","Platycephalus richardsoni","Tiger Flathead"
"1038",37296001,"N33.1",399,10082900,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1039",37296001,"N33.1",418,10082696,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1040",37264004,"N33.1",273,NA,"(null)","Zeus faber","John Dory"
"1041",37264004,"N33.1",320,NA,"(null)","Zeus faber","John Dory"
"1042",37439002,"N33.1",252,10081886,"(null)","Rexea solandri","Gemfish"
"1043",37439002,"N33.1",254,10082325,"(null)","Rexea solandri","Gemfish"
"1044",37439002,"N33.1",254,10081328,"(null)","Rexea solandri","Gemfish"
"1045",37439002,"N33.1",284,10082318,"(null)","Rexea solandri","Gemfish"
"1046",37439002,"N33.1",283,10082289,"(null)","Rexea solandri","Gemfish"
"1047",37439002,"N33.1",269,10082461,"(null)","Rexea solandri","Gemfish"
"1048",37439002,"N33.1",287,10082348,"(null)","Rexea solandri","Gemfish"
"1049",37439002,"N33.1",254,10082839,"(null)","Rexea solandri","Gemfish"
"1050",37439002,"N33.1",247,10082853,"(null)","Rexea solandri","Gemfish"
"1051",37038004,"N33.1",327,10081873,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1052",37038004,"N33.1",320,10081908,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1053",37038004,"N33.1",336,10081887,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1054",37264004,"N33.1",417,NA,"(null)","Zeus faber","John Dory"
"1055",37228002,"N33.1",376,10082855,"(null)","Genypterus blacodes","Pink Ling"
"1056",37287001,"N33.2",232,10082381,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1057",37287001,"N33.2",245,10082997,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1058",37287001,"N33.2",216,10082867,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1059",37287001,"N33.2",220,10082420,"(null)","Helicolenus percoides","Reef Ocean Perch"
